id,qname,heading,text,type,diagram,website,updated
,LegislationLegalForceCode,LegislationLegalForceCode,"A code identifying whether a law is in force, not in force, or partially in force.",Class,https://w3id.org/citydata/part2/v1/diagrams/LegislationLegalForceCode.dot.svg,https://w3id.org/citydata/part2/v1/LegislationLegalForceCode,2026-07-23T14:01:11.870298
,RoadLink,RoadLink,A Road Link is a type of Travelled Way Link that represents a length of Road.,Class,https://w3id.org/citydata/part2/v1/diagrams/RoadLink.dot.svg,https://w3id.org/citydata/part2/v1/RoadLink,2026-07-23T14:01:11.870298
,Gender,Gender,Gender is a type of Code that describes the gender identity of a person.,Class,https://w3id.org/citydata/part2/v1/diagrams/Gender.dot.svg,https://w3id.org/citydata/part2/v1/Gender,2026-07-23T14:01:11.870298
,PersonThing,PersonThing,"Added for organizational purposes, to identify classes defined in the Person ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/PersonThing.dot.svg,https://w3id.org/citydata/part2/v1/PersonThing,2026-07-23T14:01:11.870298
,Program,Program,"A program is a major city initiative to address the needs of constituents (citizens, clients). A Program defines a set of services that focus on achieving a shared set of Outcomes.",Class,https://w3id.org/citydata/part2/v1/diagrams/Program.dot.svg,https://w3id.org/citydata/part2/v1/Program,2026-07-23T14:01:11.870298
,MainBylaw,MainBylaw,A Main Bylaw is a legally enforceable rule that serves as the primary legislative document for a law within a Jurisdictional Area.,Class,https://w3id.org/citydata/part2/v1/diagrams/MainBylaw.dot.svg,https://w3id.org/citydata/part2/v1/MainBylaw,2026-07-23T14:01:11.870298
,Wage,Wage,A Wage is a form of compensation paid to an employee and is defined on an hourly basis.,Class,https://w3id.org/citydata/part2/v1/diagrams/Wage.dot.svg,https://w3id.org/citydata/part2/v1/Wage,2026-07-23T14:01:11.870298
,BusinessEstablishment,BusinessEstablishment,Business Establishment: A Business establishment is a physical location where an Organization conducts business.,Class,https://w3id.org/citydata/part2/v1/diagrams/BusinessEstablishment.dot.svg,https://w3id.org/citydata/part2/v1/BusinessEstablishment,2026-07-23T14:01:11.870298
,Output,Output,Output is a quantitative summary of an activity.,Class,https://w3id.org/citydata/part2/v1/diagrams/Output.dot.svg,https://w3id.org/citydata/part2/v1/Output,2026-07-23T14:01:11.870298
,PersonId,PersonId,Person ID is a type of City Thing that represents an identification document issued to a person by an authoritative body.,Class,https://w3id.org/citydata/part2/v1/diagrams/PersonId.dot.svg,https://w3id.org/citydata/part2/v1/PersonId,2026-07-23T14:01:11.870298
,LandUseThing,LandUseThing,"Added for organizational purposes, to identify classes defined in the Land Use ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/LandUseThing.dot.svg,https://w3id.org/citydata/part2/v1/LandUseThing,2026-07-23T14:01:11.870298
,Service,Service,A Program is composed of one or more Services.,Class,https://w3id.org/citydata/part2/v1/diagrams/Service.dot.svg,https://w3id.org/citydata/part2/v1/Service,2026-07-23T14:01:11.870298
,Country,Country,A Country is a specialization of a Jurisdictional Area that is formally identified as such.,Class,https://w3id.org/citydata/part2/v1/diagrams/Country.dot.svg,https://w3id.org/citydata/part2/v1/Country,2026-07-23T14:01:11.870298
,Citizenship,Citizenship,Citizenship is a type of City Thing that indicates the country of citizenship for a person during a specific period.,Class,https://w3id.org/citydata/part2/v1/diagrams/Citizenship.dot.svg,https://w3id.org/citydata/part2/v1/Citizenship,2026-07-23T14:01:11.870298
,CityResidentThing,CityResidentThing,"Added for organizational purposes, to identify classes defined in the City Resident ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/CityResidentThing.dot.svg,https://w3id.org/citydata/part2/v1/CityResidentThing,2026-07-23T14:01:11.870298
,PhoneNumber,PhoneNumber,A PhoneNumber defines the complete international phone number and type of number.,Class,https://w3id.org/citydata/part2/v1/diagrams/PhoneNumber.dot.svg,https://w3id.org/citydata/part2/v1/PhoneNumber,2026-07-23T14:01:11.870298
,Organization,Organization,An Organization defined broadly as a formal or semi-formal group for which structure and behaviour are defined.,Class,https://w3id.org/citydata/part2/v1/diagrams/Organization.dot.svg,https://w3id.org/citydata/part2/v1/Organization,2026-07-23T14:01:11.870298
,Tunnel,Tunnel,A Tunnel is a Infrastructure Element that enables travel through or underneath some obstacle or area. It may contain some Road or RailLine Segments.,Class,https://w3id.org/citydata/part2/v1/diagrams/Tunnel.dot.svg,https://w3id.org/citydata/part2/v1/Tunnel,2026-07-23T14:01:11.870298
,Warranty,Warranty,A Warranty is a contractual promise of some indemnification if an assertion made in the Contract is false.,Class,https://w3id.org/citydata/part2/v1/diagrams/Warranty.dot.svg,https://w3id.org/citydata/part2/v1/Warranty,2026-07-23T14:01:11.870298
,Alert,Alert,An Alert can be used to notify people of important information.,Class,https://w3id.org/citydata/part2/v1/diagrams/Alert.dot.svg,https://w3id.org/citydata/part2/v1/Alert,2026-07-23T14:01:11.870298
,NonBindingTerm,NonBindingTerm,A NonBindingTerm is a term in a contract that does not have legal force.,Class,https://w3id.org/citydata/part2/v1/diagrams/NonBindingTerm.dot.svg,https://w3id.org/citydata/part2/v1/NonBindingTerm,2026-07-23T14:01:11.870298
,CatchmentAreaType,CatchmentAreaType,Catchment Area Type is a type of Code that describes the type of catchment area that stakeholders represent,Class,https://w3id.org/citydata/part2/v1/diagrams/CatchmentAreaType.dot.svg,https://w3id.org/citydata/part2/v1/CatchmentAreaType,2026-07-23T14:01:11.870298
,PersonName,PersonName,,Class,https://w3id.org/citydata/part2/v1/diagrams/PersonName.dot.svg,https://w3id.org/citydata/part2/v1/PersonName,2026-07-23T14:01:11.870298
,CityResident,CityResident,A City Resident is a Person who satisfies the requirements of being a city resident for the particular City.,Class,https://w3id.org/citydata/part2/v1/diagrams/CityResident.dot.svg,https://w3id.org/citydata/part2/v1/CityResident,2026-07-23T14:01:11.870298
,LandUseClassification,LandUseClassification,Land Use Classification is a type of Code that describes the use of a Land Area.,Class,https://w3id.org/citydata/part2/v1/diagrams/LandUseClassification.dot.svg,https://w3id.org/citydata/part2/v1/LandUseClassification,2026-07-23T14:01:11.870298
,Law,Law,A Law is an legally enforceable rule.,Class,https://w3id.org/citydata/part2/v1/diagrams/Law.dot.svg,https://w3id.org/citydata/part2/v1/Law,2026-07-23T14:01:11.870298
,PhoneType,PhoneType,A PhoneType defines the type of phone number.,Class,https://w3id.org/citydata/part2/v1/diagrams/PhoneType.dot.svg,https://w3id.org/citydata/part2/v1/PhoneType,2026-07-23T14:01:11.870298
,Person,Person,A Person is an individual human being.,Class,https://w3id.org/citydata/part2/v1/diagrams/Person.dot.svg,https://w3id.org/citydata/part2/v1/Person,2026-07-23T14:01:11.870298
,BuildingThing,BuildingThing,"Added for organizational purposes, to identify classes defined in the Building ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/BuildingThing.dot.svg,https://w3id.org/citydata/part2/v1/BuildingThing,2026-07-23T14:01:11.870298
,Contract,Contract,A contract is a legally binding agreement between two or more parties.,Class,https://w3id.org/citydata/part2/v1/diagrams/Contract.dot.svg,https://w3id.org/citydata/part2/v1/Contract,2026-07-23T14:01:11.870298
,Education,Education,Education is a type of Code that describes the educational background of a person.,Class,https://w3id.org/citydata/part2/v1/diagrams/Education.dot.svg,https://w3id.org/citydata/part2/v1/Education,2026-07-23T14:01:11.870298
,CodeThing,CodeThing,"Added for organizational purposes, to identify classes defined in the Code ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/CodeThing.dot.svg,https://w3id.org/citydata/part2/v1/CodeThing,2026-07-23T14:01:11.870298
,AlertThing,AlertThing,"Added for organizational purposes, to identify classes defined for the Alert Pattern.",Class,https://w3id.org/citydata/part2/v1/diagrams/AlertThing.dot.svg,https://w3id.org/citydata/part2/v1/AlertThing,2026-07-23T14:01:11.870298
,ConstructionStatus,ConstructionStatus,Construction Status is a type of Code that describes the construction status of a Building or Infrastructure Element.,Class,https://w3id.org/citydata/part2/v1/diagrams/ConstructionStatus.dot.svg,https://w3id.org/citydata/part2/v1/ConstructionStatus,2026-07-23T14:01:11.870298
,ResidentialRelationship,ResidentialRelationship,A ResidentialRelationship defines the relationship of a Resident to a Residence.,Class,https://w3id.org/citydata/part2/v1/diagrams/ResidentialRelationship.dot.svg,https://w3id.org/citydata/part2/v1/ResidentialRelationship,2026-07-23T14:01:11.870298
,Definition,Definition,"A definition is a statement that explains the meaning of a term or concept as used within the domain object (e.g., a document).",Class,https://w3id.org/citydata/part2/v1/diagrams/Definition.dot.svg,https://w3id.org/citydata/part2/v1/Definition,2026-07-23T14:01:11.870298
,HomeType,HomeType,Home Type is a type of Code that describes the type of a Residence.,Class,https://w3id.org/citydata/part2/v1/diagrams/HomeType.dot.svg,https://w3id.org/citydata/part2/v1/HomeType,2026-07-23T14:01:11.870298
,ContractThing,ContractThing,"Added for organizational purposes, to identify classes defined in the Contract ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/ContractThing.dot.svg,https://w3id.org/citydata/part2/v1/ContractThing,2026-07-23T14:01:11.870298
,Role,Role,"A Role has a single, possibly complex, Goal.",Class,https://w3id.org/citydata/part2/v1/diagrams/Role.dot.svg,https://w3id.org/citydata/part2/v1/Role,2026-07-23T14:01:11.870298
,Bylaw,Bylaw,A bylaw is a law that is passed by a lower hierarchical entity that gains its authority from a government authority.,Class,https://w3id.org/citydata/part2/v1/diagrams/Bylaw.dot.svg,https://w3id.org/citydata/part2/v1/Bylaw,2026-07-23T14:01:11.870298
,ContractualDefinition,ContractualDefinition,A contractual definition is a definition of a term used within a contract.,Class,https://w3id.org/citydata/part2/v1/diagrams/ContractualDefinition.dot.svg,https://w3id.org/citydata/part2/v1/ContractualDefinition,2026-07-23T14:01:11.870298
,CityAdministrativeArea,CityAdministrativeArea,"Jurisdictional Area that has been identified for use by a City to reflect its unique areas such as districts, wards, neighbourhoods, or prefectures. ",Class,https://w3id.org/citydata/part2/v1/diagrams/CityAdministrativeArea.dot.svg,https://w3id.org/citydata/part2/v1/CityAdministrativeArea,2026-07-23T14:01:11.870298
,Importance,Importance,Importance is a type of Code that describes the level of importance of an event or action.,Class,https://w3id.org/citydata/part2/v1/diagrams/Importance.dot.svg,https://w3id.org/citydata/part2/v1/Importance,2026-07-23T14:01:11.870298
,ControlledEntity,ControlledEntity,A controlled entity is an entity that is subject to control by another entity.,Class,https://w3id.org/citydata/part2/v1/diagrams/ControlledEntity.dot.svg,https://w3id.org/citydata/part2/v1/ControlledEntity,2026-07-23T14:01:11.870298
,City,City,A City is a specialization of a Jurisdictional Area that is formally identified as such.,Class,https://w3id.org/citydata/part2/v1/diagrams/City.dot.svg,https://w3id.org/citydata/part2/v1/City,2026-07-23T14:01:11.870298
,AddressType,AddressType,"Address Type is a type of Code that describes the type of address, such as residential, business, or mailing.",Class,https://w3id.org/citydata/part2/v1/diagrams/AddressType.dot.svg,https://w3id.org/citydata/part2/v1/AddressType,2026-07-23T14:01:11.870298
,StreetDirection,StreetDirection,A StreetDirection defines the directional component of a street name.,Class,https://w3id.org/citydata/part2/v1/diagrams/StreetDirection.dot.svg,https://w3id.org/citydata/part2/v1/StreetDirection,2026-07-23T14:01:11.870298
,Facility,Facility,A facility is a physical location or structure that provides services or amenities to the public or a specific group of people.,Class,https://w3id.org/citydata/part2/v1/diagrams/Facility.dot.svg,https://w3id.org/citydata/part2/v1/Facility,2026-07-23T14:01:11.870298
,RailLine,RailLine,A Rail Line is a type of Travelled Way that describes a part of the physical transportation infrastructure that has been fitted with tracks to allow travel by trains and other sorts of rail vehicles. No distinction is made between Rail Line types at this level.,Class,https://w3id.org/citydata/part2/v1/diagrams/RailLine.dot.svg,https://w3id.org/citydata/part2/v1/RailLine,2026-07-23T14:01:11.870298
,EmploymentStatus,EmploymentStatus,Employment Status is a type of Code that describes the employment status of an Agent within an Organization.,Class,https://w3id.org/citydata/part2/v1/diagrams/EmploymentStatus.dot.svg,https://w3id.org/citydata/part2/v1/EmploymentStatus,2026-07-23T14:01:11.870298
,ContractualElement,ContractualElement,"A contractual element is an element that forms part of a contract, such as a definition, condition, or commitment.",Class,https://w3id.org/citydata/part2/v1/diagrams/ContractualElement.dot.svg,https://w3id.org/citydata/part2/v1/ContractualElement,2026-07-23T14:01:11.870298
,OrganizationAgent,OrganizationAgent,Member of an organization,Class,https://w3id.org/citydata/part2/v1/diagrams/OrganizationAgent.dot.svg,https://w3id.org/citydata/part2/v1/OrganizationAgent,2026-07-23T14:01:11.870298
,Name,Name,A Name represents a formal name given to an entity and is a superclass for all more descriptive name types.,Class,https://w3id.org/citydata/part2/v1/diagrams/Name.dot.svg,https://w3id.org/citydata/part2/v1/Name,2026-07-23T14:01:11.870298
,Skill,Skill,Skill is a type of Code that describes a specific ability or competency of a person.,Class,https://w3id.org/citydata/part2/v1/diagrams/Skill.dot.svg,https://w3id.org/citydata/part2/v1/Skill,2026-07-23T14:01:11.870298
,AmendingBylaw,AmendingBylaw,An Amending Bylaw is a type of Bylaw that modifies or updates an existing bylaw.,Class,https://w3id.org/citydata/part2/v1/diagrams/AmendingBylaw.dot.svg,https://w3id.org/citydata/part2/v1/AmendingBylaw,2026-07-23T14:01:11.870298
,Household,Household,A Household refers to a collection of persons occupying a shared place of residence. Households may or may not be comprised of family members.,Class,https://w3id.org/citydata/part2/v1/diagrams/Household.dot.svg,https://w3id.org/citydata/part2/v1/Household,2026-07-23T14:01:11.870298
,EntityOperation,EntityOperation,Activity of operating an Organization by City Resident.,Class,https://w3id.org/citydata/part2/v1/diagrams/EntityOperation.dot.svg,https://w3id.org/citydata/part2/v1/EntityOperation,2026-07-23T14:01:11.870298
,RailSegment,RailSegment,A Rail Segment is a type of Travelled Way Segment that represents part of a Rail Link.,Class,https://w3id.org/citydata/part2/v1/diagrams/RailSegment.dot.svg,https://w3id.org/citydata/part2/v1/RailSegment,2026-07-23T14:01:11.870298
,LandArea,LandArea,A Land Area is a defined geographic area of land.,Class,https://w3id.org/citydata/part2/v1/diagrams/LandArea.dot.svg,https://w3id.org/citydata/part2/v1/LandArea,2026-07-23T14:01:11.870298
,BuildingUse,BuildingUse,Building Use is a type of Code that describes the use or function of a Building,Class,https://w3id.org/citydata/part2/v1/diagrams/BuildingUse.dot.svg,https://w3id.org/citydata/part2/v1/BuildingUse,2026-07-23T14:01:11.870298
,Residence,Residence,,Class,https://w3id.org/citydata/part2/v1/diagrams/Residence.dot.svg,https://w3id.org/citydata/part2/v1/Residence,2026-07-23T14:01:11.870298
,Input,Input,Input defines the resources and the stakeholders that are needed for an Activity.,Class,https://w3id.org/citydata/part2/v1/diagrams/Input.dot.svg,https://w3id.org/citydata/part2/v1/Input,2026-07-23T14:01:11.870298
,CityThing,CityThing,"Added for organizational purposes, to identify classes defined for the city-level CDM ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/CityThing.dot.svg,https://w3id.org/citydata/part2/v1/CityThing,2026-07-23T14:01:11.870298
,Building,Building,"A Building is a type of Infrastructure Element that is a structure with a roof and walls, such as a house, school, or factory. The location of a Building may change due to construction, but the Parcel/Lot of land it is located on cannot (i.e., moving an entire building results in a change in object instance). ",Class,https://w3id.org/citydata/part2/v1/diagrams/Building.dot.svg,https://w3id.org/citydata/part2/v1/Building,2026-07-23T14:01:11.870298
,TransportInfrastructureThing,TransportInfrastructureThing,"Added for organizational purposes, to identify classes defined in the Transport Infrastructure Pattern ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/TransportInfrastructureThing.dot.svg,https://w3id.org/citydata/part2/v1/TransportInfrastructureThing,2026-07-23T14:01:11.870298
,Schedule,Schedule,"A Schedule is a component of a bylaw that outlines specific provisions, terms, or details related to the main content of the document.",Class,https://w3id.org/citydata/part2/v1/diagrams/Schedule.dot.svg,https://w3id.org/citydata/part2/v1/Schedule,2026-07-23T14:01:11.870298
,RevisionBylaw,RevisionBylaw,A RevisionBylaw is a bylaw that amends an existing bylaw.,Class,https://w3id.org/citydata/part2/v1/diagrams/RevisionBylaw.dot.svg,https://w3id.org/citydata/part2/v1/RevisionBylaw,2026-07-23T14:01:11.870298
,IDType,IDType,ID Type is a type of Code that describes the type of identification document issued to a person.,Class,https://w3id.org/citydata/part2/v1/diagrams/IDType.dot.svg,https://w3id.org/citydata/part2/v1/IDType,2026-07-23T14:01:11.870298
,BylawTypeCode,BylawTypeCode,"A code identifying whether a bylaw is a main, amending, or revision bylaw.",Class,https://w3id.org/citydata/part2/v1/diagrams/BylawTypeCode.dot.svg,https://w3id.org/citydata/part2/v1/BylawTypeCode,2026-07-23T14:01:11.870298
,TravelledWayLink,TravelledWayLink,A Travelled Way Link represents a continuous length of a Travelled Way and is a type of Infrastructure Element that connects two or more Travelled Way Segments.,Class,https://w3id.org/citydata/part2/v1/diagrams/TravelledWayLink.dot.svg,https://w3id.org/citydata/part2/v1/TravelledWayLink,2026-07-23T14:01:11.870298
,Clause,Clause,"A Clause is a statement of a rule, provision, requirement, etc. that is part of the body of the Law, or its schedules, penalties, etc.",Class,https://w3id.org/citydata/part2/v1/diagrams/Clause.dot.svg,https://w3id.org/citydata/part2/v1/Clause,2026-07-23T14:01:11.870298
,HouseholdThing,HouseholdThing,"Added for organizational purposes, to identify classes defined in the Household ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/HouseholdThing.dot.svg,https://w3id.org/citydata/part2/v1/HouseholdThing,2026-07-23T14:01:11.870298
,CityPatternThing,CityPatternThing,"Added for organizational purposes, to identify classes defined in the City Services part of the City Data Model.",Class,https://w3id.org/citydata/part2/v1/diagrams/CityPatternThing.dot.svg,https://w3id.org/citydata/part2/v1/CityPatternThing,2026-07-23T14:01:11.870298
,ForProfitOrganization,ForProfitOrganization,A for-profit organization is an organization that operates with the primary goal of generating profit for its owners or shareholders.,Class,https://w3id.org/citydata/part2/v1/diagrams/ForProfitOrganization.dot.svg,https://w3id.org/citydata/part2/v1/ForProfitOrganization,2026-07-23T14:01:11.870298
,StreetType,StreetType,A StreetType defines the type of street.,Class,https://w3id.org/citydata/part2/v1/diagrams/StreetType.dot.svg,https://w3id.org/citydata/part2/v1/StreetType,2026-07-23T14:01:11.870298
,Code,Code,"A code represents a possible set of values for a property, according to some predefined system of values.",Class,https://w3id.org/citydata/part2/v1/diagrams/Code.dot.svg,https://w3id.org/citydata/part2/v1/Code,2026-07-23T14:01:11.870298
,Representation,Representation,Part of the Contract that specifies some assertions that are taken to be true at the time of the contract and serve to influence a party's decision to enter into the Contract.,Class,https://w3id.org/citydata/part2/v1/diagrams/Representation.dot.svg,https://w3id.org/citydata/part2/v1/Representation,2026-07-23T14:01:11.870298
,BuildingUnit,BuildingUnit,A part of a Building which may be occupied by some Persons or Organization.,Class,https://w3id.org/citydata/part2/v1/diagrams/BuildingUnit.dot.svg,https://w3id.org/citydata/part2/v1/BuildingUnit,2026-07-23T14:01:11.870298
,RoadSegment,RoadSegment,A Road Segment is a type of Travelled Way Segment that represents part of a Road Link.,Class,https://w3id.org/citydata/part2/v1/diagrams/RoadSegment.dot.svg,https://w3id.org/citydata/part2/v1/RoadSegment,2026-07-23T14:01:11.870298
,Address,Address,"Address is the main concept for a contact.  It has been designed to represent any type of address in the world, including India and the UK.  For example, the property hasBuilding is important in many UK and Indian addresses to further identify the person or business location. Street information is divided into separate properties to fully identify direction (hasStreetDirection), Type (hasStreetType), etc.",Class,https://w3id.org/citydata/part2/v1/diagrams/Address.dot.svg,https://w3id.org/citydata/part2/v1/Address,2026-07-23T14:01:11.870298
,Bridge,Bridge,A Bridge is a Infrastructure Element that enables travel over some obstacle or area. It may contain some Road Segments or Rail Line Segments.,Class,https://w3id.org/citydata/part2/v1/diagrams/Bridge.dot.svg,https://w3id.org/citydata/part2/v1/Bridge,2026-07-23T14:01:11.870298
,ContractualCommitment,ContractualCommitment,A contractual commitment is a legally binding part of a contract that consists of a promise made by a party in relation to the contract.,Class,https://w3id.org/citydata/part2/v1/diagrams/ContractualCommitment.dot.svg,https://w3id.org/citydata/part2/v1/ContractualCommitment,2026-07-23T14:01:11.870298
,BylawThing,BylawThing,"Added for organizational purposes, to identify classes defined in the Bylaw ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/BylawThing.dot.svg,https://w3id.org/citydata/part2/v1/BylawThing,2026-07-23T14:01:11.870298
,Sex,Sex,Sex is a type of Code that describes the biological sex of a person.,Class,https://w3id.org/citydata/part2/v1/diagrams/Sex.dot.svg,https://w3id.org/citydata/part2/v1/Sex,2026-07-23T14:01:11.870298
,Year,Year,Represents a year in the Gregorian calendar.,Class,https://w3id.org/citydata/part2/v1/diagrams/Year.dot.svg,https://w3id.org/citydata/part2/v1/Year,2026-07-23T14:01:11.870298
,RailLink,RailLink,A Rail Link is a type of Travelled Way Link that represents a length of RailLine.,Class,https://w3id.org/citydata/part2/v1/diagrams/RailLink.dot.svg,https://w3id.org/citydata/part2/v1/RailLink,2026-07-23T14:01:11.870298
,Operation,Operation,An Operation defines the regular opening hours of an Organization or Infrastructure Element.,Class,https://w3id.org/citydata/part2/v1/diagrams/Operation.dot.svg,https://w3id.org/citydata/part2/v1/Operation,2026-07-23T14:01:11.870298
,AreaRatio,AreaRatio,,Class,https://w3id.org/citydata/part2/v1/diagrams/AreaRatio.dot.svg,https://w3id.org/citydata/part2/v1/AreaRatio,2026-07-23T14:01:11.870298
,Occupation,Occupation,Occupation describes the work performed by some Employee.,Class,https://w3id.org/citydata/part2/v1/diagrams/Occupation.dot.svg,https://w3id.org/citydata/part2/v1/Occupation,2026-07-23T14:01:11.870298
,InfrastructureThing,InfrastructureThing,"Added for organizational purposes, to identify classes defined in the Infrastructure pattern.",Class,https://w3id.org/citydata/part2/v1/diagrams/InfrastructureThing.dot.svg,https://w3id.org/citydata/part2/v1/InfrastructureThing,2026-07-23T14:01:11.870298
,Employment,Employment,Employment is a type of Organizational membership in which the Agent receives monetary compensation for the value that they provide to the Organization.,Class,https://w3id.org/citydata/part2/v1/diagrams/Employment.dot.svg,https://w3id.org/citydata/part2/v1/Employment,2026-07-23T14:01:11.870298
,ImpactDirection,ImpactDirection,Impact Direction is a type of Code that describes the direction of impact of an event or action.,Class,https://w3id.org/citydata/part2/v1/diagrams/ImpactDirection.dot.svg,https://w3id.org/citydata/part2/v1/ImpactDirection,2026-07-23T14:01:11.870298
,CityServiceThing,CityServiceThing,"Added for organizational purposes, to identify classes defined in the City Service ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/CityServiceThing.dot.svg,https://w3id.org/citydata/part2/v1/CityServiceThing,2026-07-23T14:01:11.870298
,NonProfitOrganization,NonProfitOrganization,A NonProfitOrganization is an non-governmental organization that operates for purposes other than generating profit.,Class,https://w3id.org/citydata/part2/v1/diagrams/NonProfitOrganization.dot.svg,https://w3id.org/citydata/part2/v1/NonProfitOrganization,2026-07-23T14:01:11.870298
,GovernmentOrganization,GovernmentOrganization,,Class,https://w3id.org/citydata/part2/v1/diagrams/GovernmentOrganization.dot.svg,https://w3id.org/citydata/part2/v1/GovernmentOrganization,2026-07-23T14:01:11.870298
,State,State,A State is a political subdivision of a country.,Class,https://w3id.org/citydata/part2/v1/diagrams/State.dot.svg,https://w3id.org/citydata/part2/v1/State,2026-07-23T14:01:11.870298
,CityOrgThing,CityOrgThing,"Added for organizational purposes, to identify classes defined in the City Organization ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/CityOrgThing.dot.svg,https://w3id.org/citydata/part2/v1/CityOrgThing,2026-07-23T14:01:11.870298
,EntityOwnership,EntityOwnership,"Activity of owning a Building, Land Area, or Organization by City Resident.",Class,https://w3id.org/citydata/part2/v1/diagrams/EntityOwnership.dot.svg,https://w3id.org/citydata/part2/v1/EntityOwnership,2026-07-23T14:01:11.870298
,IndustryType,IndustryType,Industry Type is a type of Code that describes the industry sector of a business establishment.,Class,https://w3id.org/citydata/part2/v1/diagrams/IndustryType.dot.svg,https://w3id.org/citydata/part2/v1/IndustryType,2026-07-23T14:01:11.870298
,Stakeholder,Stakeholder,A Stakeholder is an Organization or Person that has an interest in a Program or Service.,Class,https://w3id.org/citydata/part2/v1/diagrams/Stakeholder.dot.svg,https://w3id.org/citydata/part2/v1/Stakeholder,2026-07-23T14:01:11.870298
,ConditionPrecedent,ConditionPrecedent,A condition precedent is a condition that must be met before a contract becomes effective.,Class,https://w3id.org/citydata/part2/v1/diagrams/ConditionPrecedent.dot.svg,https://w3id.org/citydata/part2/v1/ConditionPrecedent,2026-07-23T14:01:11.870298
,RoadNetworkType,RoadNetworkType,,Class,https://w3id.org/citydata/part2/v1/diagrams/RoadNetworkType.dot.svg,https://w3id.org/citydata/part2/v1/RoadNetworkType,2026-07-23T14:01:11.870298
,Goal,Goal,"A goal represents some state or complex states, and allows for the representation of various groups' responsibilities.",Class,https://w3id.org/citydata/part2/v1/diagrams/Goal.dot.svg,https://w3id.org/citydata/part2/v1/Goal,2026-07-23T14:01:11.870298
,Salary,Salary,A Salary is a form of compensation paid to an employee and is defined on an annual basis.,Class,https://w3id.org/citydata/part2/v1/diagrams/Salary.dot.svg,https://w3id.org/citydata/part2/v1/Salary,2026-07-23T14:01:11.870298
,ContactThing,ContactThing,"Added for organizational purposes, to identify classes defined in the Contact ontology.",Class,https://w3id.org/citydata/part2/v1/diagrams/ContactThing.dot.svg,https://w3id.org/citydata/part2/v1/ContactThing,2026-07-23T14:01:11.870298
,BridgeSegment,BridgeSegment,,Class,https://w3id.org/citydata/part2/v1/diagrams/BridgeSegment.dot.svg,https://w3id.org/citydata/part2/v1/BridgeSegment,2026-07-23T14:01:11.870298
,TravelledWaySegment,TravelledWaySegment,A Travelled Way Segment is a type of Infrastructure Element that represents part of a Travelled Way Link.,Class,https://w3id.org/citydata/part2/v1/diagrams/TravelledWaySegment.dot.svg,https://w3id.org/citydata/part2/v1/TravelledWaySegment,2026-07-23T14:01:11.870298
,TravelledWay,TravelledWay,A Travelled Way is a type of Infrastructure Element that enables travel.,Class,https://w3id.org/citydata/part2/v1/diagrams/TravelledWay.dot.svg,https://w3id.org/citydata/part2/v1/TravelledWay,2026-07-23T14:01:11.870298
,JurisdictionalArea,JurisdictionalArea,"A Jurisdictional Area is an abstract entity that is characterized not only by its location, but by the objects that occupy it (persons, buildings, etc), the governing body(s) it is subject to, and the activities that occur within it.",Class,https://w3id.org/citydata/part2/v1/diagrams/JurisdictionalArea.dot.svg,https://w3id.org/citydata/part2/v1/JurisdictionalArea,2026-07-23T14:01:11.870298
,TunnelSegment,TunnelSegment,A Tunnel Segment is a type of Infrastructure Element that represents part of a Tunnel.,Class,https://w3id.org/citydata/part2/v1/diagrams/TunnelSegment.dot.svg,https://w3id.org/citydata/part2/v1/TunnelSegment,2026-07-23T14:01:11.870298
,Compensation,Compensation,A compensation is a generalization of monetary compensation received for employment.,Class,https://w3id.org/citydata/part2/v1/diagrams/Compensation.dot.svg,https://w3id.org/citydata/part2/v1/Compensation,2026-07-23T14:01:11.870298
,InfrastructureElement,InfrastructureElement,An Infrastructure Element is a generic representation of a city structure of interest.,Class,https://w3id.org/citydata/part2/v1/diagrams/InfrastructureElement.dot.svg,https://w3id.org/citydata/part2/v1/InfrastructureElement,2026-07-23T14:01:11.870298
,Road,Road,"A Road is a type of Travelled Way that describes a part of the physical transport infrastructure that has been improved to allow travel by motor vehicles, persons, bicycles, or similar methods of conveyance. road vehicles. No distinction is made between Road types at this level.",Class,https://w3id.org/citydata/part2/v1/diagrams/Road.dot.svg,https://w3id.org/citydata/part2/v1/Road,2026-07-23T14:01:11.870298
,Outcome,Outcome,Outcomes are what stakeholders experience as a result of a Program or Service.,Class,https://w3id.org/citydata/part2/v1/diagrams/Outcome.dot.svg,https://w3id.org/citydata/part2/v1/Outcome,2026-07-23T14:01:11.870298
